tag_id,name,category,count,japanese_name
403942,earpiece,0,4689,イヤホン
526090,checkered_skirt,0,4682,チェック柄スカート
567636,painting_(object),0,4682,絵画_(オブジェクト)
1299132,holding_box,0,4679,ホールディングボックス
474982,white_robe,0,4678,白衣
1560432,reverse_outfit,0,4677,逆衣装
379878,thorns,0,4673,とげ
539465,tiger_girl,0,4671,虎娘
1355655,grey_coat,0,4666,グレーコート
460085,mechanical_wings,0,4666,機械の翼
616376,assisted_exposure,0,4665,補助露出
461372,mobile_suit,0,4662,モバイルスーツ
473818,tissue_box,0,4661,ティッシュボックス
458486,mother_and_son,0,4660,母と息子
1350220,cat_lingerie,0,4660,猫のランジェリー
507697,purple_pantyhose,0,4659,紫色のパンスト
1489840,white_horns,0,4659,白い角
456376,pince-nez,0,4656,鼻眼鏡
422775,dark_nipples,0,4654,暗い乳首
441110,office_chair,0,4648,オフィスチェア
1350193,musical_note_hair_ornament,0,4645,音符の髪飾り
750849,holding_mask,0,4635,マスク保持
636788,frilled_pillow,0,4633,フリル付き枕
392612,pentagram,0,4626,五芒星
468460,torn_skirt,0,4619,破れたスカート
702916,imminent_vaginal,0,4618,差し迫った膣
582680,unaligned_breasts,0,4616,不揃いの胸
506307,thong_leotard,0,4613,ひもレオタード
1448342,two-tone_gloves,0,4609,ツートングローブ
397397,cum_pool,0,4602,兼プール
516646,macaron,0,4602,マカロン
1141250,black_fur,0,4595,黒い毛皮
1336138,red_belt,0,4588,レッドベルト
634393,heart_choker,0,4587,ハートチョーカー
664058,orange_ribbon,0,4579,オレンジリボン
390579,colorful,0,4564,カラフル
723098,after_anal,0,4564,アナル後
3291,teacher,0,4563,教師
1437301,black_bag,0,4563,黒いバッグ
536524,tablet_pc,0,4562,タブレットPC
1385010,kissing_cheek,0,4559,頬にキス
1582500,scar_on_arm,0,4557,腕の傷跡
459009,penis_on_face,0,4555,顔にペニス
638022,see-through_silhouette,0,4555,シースルーシルエット
4365,tsundere,0,4550,ツンデレ
1454264,heart-shaped_eyewear,0,4550,ハート型のアイウェア
380805,flashing,0,4548,点滅
6376,lake,0,4548,湖
11366,policewoman,0,4547,女性警察官
1161090,2023,0,4544,2023
378543,egg_vibrator,0,4543,エッグバイブレーター
11828,flexible,0,4542,フレキシブル
1258092,ribbon-trimmed_legwear,0,4541,リボントリムのレッグウェア
479792,circle,0,4541,丸
465851,defloration,0,4541,処女喪失
1411341,hooded_capelet,0,4538,フード付きケープレット
413820,deep_penetration,0,4535,深い浸透
1183480,blue_belt,0,4530,ブルーベルト
460863,spider_web,0,4523,クモの巣
1421703,small_horns,0,4517,小さな角
424585,viewfinder,0,4515,ファインダー
634270,bat_print,0,4510,バットプリント
619121,hair_beads,0,4509,ヘアビーズ
392360,stage,0,4505,ステージ
1928,tiger,0,4503,虎
1766885,demon_slayer_uniform,0,4499,鬼殺しの制服
395198,test_tube,0,4495,試験管
560677,arm_rest,0,4494,アームレスト
434827,soccer_uniform,0,4492,サッカーユニフォーム
1344732,striped_jacket,0,4485,ストライプジャケット
493515,game_console,0,4481,ゲームコンソール
466449,spider_lily,0,4478,スパイダーリリー
1238711,pink_shorts,0,4478,ピンクのショートパンツ
1423707,holding_scythe,0,4475,鎌を持つ
1438791,holding_pom_poms,0,4475,ポンポンを持つ
1415656,grey_sailor_collar,0,4474,グレーのセーラーカラー
720478,lifting_person,0,4472,持ち上げる人
1326150,purple_vest,0,4469,紫のベスト
472867,arm_hug,0,4468,腕を組む
1403308,virgin_killer_sweater,0,4466,処女キラーセーター
611884,uneven_eyes,0,4463,目が不均一
1282899,improvised_gag,0,4460,即興ギャグ
390569,cat_paws,0,4458,猫の足
646029,egasumi,0,4458,えがすみ
449248,scope,0,4454,範囲
399479,fog,0,4453,霧
1559152,reverse_bunnysuit,0,4453,リバースバニースーツ
883683,white_feathers,0,4452,白い羽
621745,brand_name_imitation,0,4448,ブランド名模倣
376648,fishing_rod,0,4447,釣り竿
386432,leaning,0,4444,傾く
382106,fisheye,0,4442,魚眼レンズ
1315028,lower_body,0,4426,下半身
2288,octopus,0,4423,タコ
446070,lion_tail,0,4423,ライオンのしっぽ
411148,remote_control,0,4421,リモートコントロール
1478255,dangle_earrings,0,4414,ダングルイヤリング
718139,food_print,0,4404,食べ物印刷
619493,ears_down,0,4399,耳を下に向けて
543455,bolt_action,0,4395,ボルトアクション
1235204,bike_shorts_under_skirt,0,4394,バイクショーツのスカート下
151042,envelope,0,4394,封筒
1291748,print_bow,0,4393,プリントボウ
601423,yellow_scarf,0,4393,黄色いスカーフ
382125,rapier,0,4390,レイピア
443901,shide,0,4389,紙
262264,tight_pants,0,4384,タイトパンツ
405623,dog_boy,0,4380,犬の男の子
1257075,number_tattoo,0,4377,数字のタトゥー
427758,kiseru,0,4376,キセル
11028,swimming,0,4375,水泳
491861,sleeves_pushed_up,0,4374,袖をまくった
1622516,earth_(planet),0,4374,地球（惑星）
1551196,1980s_(style),0,4373,1980年代スタイル
560091,cat_hood,0,4367,猫の顔
554092,food_on_body,0,4366,体についた食べ物
1455730,raccoon_girl,0,4364,アライグマの女の子
684686,grabbing_another's_ass,0,4354,他人の尻を掴む
687681,partially_undressed,0,4347,部分的に脱いだ
849024,bikini_top_lift,0,4347,ビキニトップリフト
638728,print_gloves,0,4347,プリント手袋
605145,soul_gem,0,4342,ソウルジェム
623390,glowing_weapon,0,4338,光る武器
822828,reverse_suspended_congress,0,4336,議会停止の逆行
464577,shooting_star,0,4334,流れ星
481604,penis_awe,0,4332,ペニスの畏敬
1303383,blue_scrunchie,0,4331,ブルーシュシュ
420283,leotard_aside,0,4331,レオタード脇
9275,butt_plug,0,4326,アナルプラグ
4434,violin,0,4323,バイオリン
222138,shrine,0,4322,神社
1245131,bikini_tan,0,4317,ビキニタン
508193,novelty_censor,0,4317,ノベルティ検閲
891880,lion_girl,0,4315,ライオンガール
8255,dancer,0,4314,ダンサー
1428577,ryouou_school_uniform,0,4308,りょうおうの制服
400245,opaque_glasses,0,4307,不透明なメガネ
1327007,holding_axe,0,4306,斧を持つ
535299,red_sclera,0,4300,赤い強膜
9799,kunai,0,4298,クナイ
476371,showering,0,4295,シャワー
1332539,pubic_hair_peek,0,4287,陰毛を覗く
614707,no_legwear,0,4287,レッグウェアなし
399418,shore,0,4286,海岸
467080,thank_you,0,4284,ありがとう
11981,kyuubi,0,4284,キュウビ
463490,spacecraft,0,4272,宇宙船
576406,folded_fan,0,4270,折りたたみ扇子
46079,robot_ears,0,4269,ロボットの耳
543339,bandaids_on_nipples,0,4269,乳首に絆創膏を貼る
400545,red_moon,0,4266,レッドムーン
568804,anus_peek,0,4263,肛門を覗く
1257314,idol_clothes,0,4263,アイドルの服
600421,after_fellatio,0,4262,フェラチオ後
1312165,orange_necktie,0,4262,オレンジネクタイ
553771,cheek-to-cheek,0,4261,頬を合わせる
493348,christmas_ornaments,0,4259,クリスマスの飾り
3375,chicken,0,4258,チキン
1940092,biting_own_lip,0,4251,自分の唇を噛む
383173,train,0,4248,電車
16128,you_gonna_get_raped,0,4245,あなたはレイプされるだろう
7801,lamia,0,4242,ラミア
634638,text_background,0,4242,テキスト背景
425654,beak,0,4237,嘴
422830,paper_bag,0,4237,紙袋
1387105,pink_leotard,0,4232,ピンクのレオタード
374959,still_life,0,4229,静物画
609122,multiple_belts,0,4228,複数のベルト
379189,floor,0,4220,床
411223,father_and_son,0,4220,父と息子
10469,duck,0,4219,アヒル
560040,framed_breasts,0,4216,フレーム付き胸
10983,shotgun,0,4216,ショットガン
546810,orange_sky,0,4212,オレンジスカイ
1533601,sideless_outfit,0,4209,サイドレス衣装
399543,flip-flops,0,4208,ビーチサンダル
1322421,bandaid_on_cheek,0,4203,頬に絆創膏
395305,wizard_hat,0,4199,ウィザードハット
10359,middle_finger,0,4197,中指
652354,too_many,0,4195,多すぎる
1475826,holding_pokemon,0,4191,ポケモンを持っている
458711,hand_under_clothes,0,4189,服の下の手
5980,rooftop,0,4188,屋上
6424,cage,0,4188,ケージ
1281555,aran_sweater,0,4188,アランセーター
4191,sushi,0,4186,寿司
2089095,goth_fashion,0,4186,ゴスファッション
461531,banana,0,4184,バナナ
666708,w_arms,0,4182,w_arms
724362,single_detached_sleeve,0,4177,シングルデタッチドスリーブ
1530508,scar_on_nose,0,4175,鼻の傷跡
7631,harpy,0,4173,ハーピー
588209,irrumatio,0,4172,イラマチオ
525461,smokestack,0,4170,煙突
7994,fighting,0,4166,ファインティング
758409,taur,0,4162,タウロス
481088,constellation,0,4160,星座
1304570,cat_ear_headphones,0,4160,猫耳ヘッドフォン
1253174,employee_uniform,0,4158,従業員の制服
551333,uchiwa,0,4156,団扇
492468,plaid_dress,0,4155,チェック柄のドレス
629987,radio_antenna,0,4155,ラジオアンテナ
5567,pizza,0,4153,ピザ
4768,sheep,0,4152,羊
641554,tomoe_(symbol),0,4151,巴_(シンボル)
389804,quad_tails,0,4145,四角い尾
599594,prosthetic_arm,0,4145,義手
548829,chewing_gum,0,4143,チューインガム
49941,lemon,0,4140,レモン
1217551,black_armor,0,4140,ブラックアーマー
464585,tomato,0,4136,トマト
10919,lineup,0,4132,並ぶ
1440623,jacket_partially_removed,0,4130,ジャケットが部分的に取り外された
676138,asymmetrical_footwear,0,4124,非対称の履物
461542,red_sash,0,4123,赤いサッシュ
385804,lifebuoy,0,4123,救命浮輪
1273311,vertical-striped_dress,0,4122,縦縞のドレス
1252645,orange_nails,0,4121,オレンジネイル
2709,needle,0,4119,針
440347,leopard_print,0,4118,ヒョウ柄
1242915,rose_print,0,4118,ローズプリント
12336,costume,0,4114,コスチューム
1770614,green_gemstone,0,4113,緑の宝石
378993,energy_sword,0,4104,エネルギーソード
11912,wrench,0,4101,レンチ
446690,gloom_(expression),0,4099,gloom_(表情)
477228,drum,0,4098,ドラム
502536,paint_splatter,0,4098,ペイントスプラッター
458795,suction_cups,0,4089,吸盤
476596,sode,0,4089,袖
551537,lying_on_person,0,4078,人の上に横たわる
513303,afloat,0,4075,浮かんでいる
419379,bandage_over_one_eye,0,4073,片目に包帯を巻く
485061,hair_tucking,0,4072,ヘアタック
377929,sheep_ears,0,4068,羊の耳
482172,contrail,0,4066,飛行機雲
16144,rubber_duck,0,4063,ラバーダック
530963,arms_under_breasts,0,4062,胸の下の腕
489904,arms_around_neck,0,4060,首に巻く腕
558384,on_grass,0,4060,草の上
464576,seagull,0,4058,カモメ
1552754,breast_curtains,0,4057,胸のカーテン
522010,character_profile,0,4053,キャラクタープロフィール
2006752,unworn_bra,0,4053,未使用ブラジャー
10769,transformation,0,4053,変換
420128,upright_straddle,0,4052,直立した
1392011,purple_bodysuit,0,4049,紫色のボディスーツ
521852,pussy_juice_trail,0,4049,プッシージューストレイル
769705,holding_another's_arm,0,4047,他人の腕を握る
404436,ribbed_shirt,0,4047,リブシャツ
459215,finger_gun,0,4046,指銃
1612103,milestone_celebration,0,4045,マイルストーンのお祝い
549346,blue_pantyhose,0,4041,青いパンスト
228096,spacesuit,0,4039,宇宙服
450123,staring,0,4038,見つめる
10692,sandwich,0,4037,サンドイッチ
471771,pumps,0,4035,パンプス
590039,animal_feet,0,4030,動物の足
11436,deepthroat,0,4029,ディープスロート
1435434,two-tone_skirt,0,4029,ツートンスカート
1467259,diagonal_bangs,0,4028,斜め前髪
383907,swimsuit_aside,0,4026,水着の脇
1319620,wing_hair_ornament,0,4026,翼の髪飾り
520227,cowlick,0,4025,つむじ
1274212,green_cape,0,4024,緑の岬
687202,pussy_juice_stain,0,4021,プッシージュースの染み
468068,spread_toes,0,4020,つま先を広げる
410131,perky_breasts,0,4018,元気な胸
1782786,median_furrow,0,4016,中央溝
1233722,maid_bikini,0,4015,メイドビキニ
447984,vegetable,0,4015,野菜
656168,hands_on_another's_face,0,4014,他人の顔に触れる
5171,map,0,4011,地図
586174,neon_trim,0,4008,ネオントリム
1344905,holding_dagger,0,4007,短剣を持つ
573688,reindeer_antlers,0,3998,トナカイの角
1339523,bone_hair_ornament,0,3991,骨の髪飾り
1227710,tail_through_clothes,0,3990,服越しの尻尾
1305030,green_leotard,0,3987,緑のレオタード
380328,pompadour,0,3984,ポンパドール
397148,huge_nipples,0,3983,巨大な乳首
9510,cream,0,3980,クリーム
411511,adjusting_swimsuit,0,3979,水着の調整
1307725,green_scarf,0,3979,緑のスカーフ
3759,parfait,0,3978,パフェ
447030,candy_apple,0,3978,キャンディアップル
394619,furisode,0,3977,振袖
507625,calligraphy_brush,0,3977,書道筆
1517305,presenting_armpit,0,3976,脇の下の提示
711562,striped_tail,0,3970,縞模様の尾
468016,;q,0,3970,;q
659834,spoken_squiggle,0,3966,音声くねくね音
375882,cuts,0,3963,カット
559692,clothed_pokemon,0,3963,服を着たポケモン
1888618,fairy_(sao),0,3962,妖精（SAO）
519703,alternate_universe,0,3961,代替宇宙
506137,jacket_around_waist,0,3958,ジャケットのウエスト周り
595006,green_sweater,0,3958,緑のセーター
1227744,multiple_crossover,0,3956,複数のクロスオーバー
676352,pokephilia,0,3955,ポケフィリア
467500,beer_can,0,3954,ビール缶
1641895,gloved_handjob,0,3954,手袋をした手コキ
430704,medical_eyepatch,0,3952,医療用眼帯
513153,magazine_(weapon),0,3937,マガジン_(武器)
1383010,purple_choker,0,3930,紫色のチョーカー
510576,swim_trunks,0,3929,水泳パンツ
387248,banner,0,3926,バナー
147971,stylus,0,3925,スタイラス
1417279,holding_underwear,0,3923,下着を持っている
1436828,obiage,0,3923,帯揚げ
1835909,frilled_one-piece_swimsuit,0,3923,フリルワンピース水着
476448,kote,0,3923,小手
515648,coattails,0,3922,コートテール
1956240,braided_hair_rings,0,3917,編み込みヘアリング
1805482,non-humanoid_robot,0,3917,非ヒューマノイドロボット
1441861,orange_footwear,0,3916,オレンジの履物
380329,briefcase,0,3915,ブリーフケース
1373356,yellow_kimono,0,3914,黄色の着物
703219,multicolored_wings,0,3914,多色の翼
382440,pantylines,0,3914,パンティライン
1312614,blue_hakama,0,3913,青いはかま
1441884,rectangular_eyewear,0,3910,長方形のアイウェア
619633,baozi,0,3907,包子
7646,slave,0,3905,奴隷
483981,american_flag,0,3904,アメリカの国旗
605759,skirt_suit,0,3897,スカートスーツ
1371311,aqua_bowtie,0,3895,アクアボウタイ
613840,happy_halloween,0,3891,ハッピーハロウィン
378767,bleeding,0,3886,出血
12733,thinking,0,3886,考え
493576,feather_boa,0,3880,フェザーボア
575181,o-ring_bottom,0,3878,Oリング底
7641,piggyback,0,3875,ピギーバック
375460,ceiling,0,3869,シーリング
590746,goggles_around_neck,0,3869,首にかけるゴーグル
583009,arm_around_waist,0,3869,腕周り
494260,purple_wings,0,3869,紫の翼
1316028,american_flag_legwear,0,3867,アメリカ国旗レッグウェア
484752,clothes_grab,0,3864,服を掴む
488365,letterman_jacket,0,3857,レターマンジャケット
1390670,breast_tattoo,0,3856,胸のタトゥー
375792,kogal,0,3854,コガル
207834,mascara,0,3853,マスカラ
578557,digital_media_player,0,3848,デジタルメディアプレーヤー
403195,squirrel_ears,0,3848,リスの耳
2833,collage,0,3844,コラージュ
548910,chain_necklace,0,3844,チェーンネックレス
1410709,ejaculating_while_penetrated,0,3841,挿入中に射精する
682128,hands_on_another's_shoulders,0,3841,他人の肩に手を添える
662265,object_namesake,0,3838,オブジェクト名の由来
347508,miniboy,0,3838,ミニボーイ
511645,single_kneehigh,0,3838,シングルニーハイ
585305,ear_ribbon,0,3837,耳のリボン
1400382,barbell_piercing,0,3836,バーベルピアス
725441,black_headband,0,3831,黒いヘッドバンド
707150,finger_on_trigger,0,3828,トリガーに指をかける
1684874,laevatein_(touhou),0,3820,laevatein_(東方)
1336997,green_coat,0,3819,グリーンコート
1316609,mole_on_thigh,0,3817,太もものほくろ
677406,multiple_earrings,0,3815,複数のイヤリング
652707,domino_mask,0,3809,ドミノマスク
743282,layered_clothes,0,3806,重ね着
483264,yellow_rose,0,3802,イエローローズ
1300235,purple_pants,0,3797,紫色のパンツ
585211,energy_gun,0,3795,エネルギーガン
1280102,single_hair_intake,0,3789,シングルヘアインテーク
1301494,spoken_interrobang,0,3787,音声インタロバン
467674,sake_bottle,0,3785,酒瓶
426621,grey_panties,0,3783,グレーのパンティー
541137,kanzashi,0,3783,かんざし
650514,wet_swimsuit,0,3782,濡れた水着
375886,sheep_girl,0,3775,羊の女の子
375251,egyptian,0,3774,エジプト人
405671,soda_can,0,3772,ソーダ缶
551584,updo,0,3772,アップヘア
470690,pancake,0,3765,パンケーキ
424961,remote_control_vibrator,0,3764,リモコンバイブレーター
631299,pillarboxed,0,3763,ピラーボックス
1582181,string_of_fate,0,3763,運命の糸
9511,spotlight,0,3762,スポットライト
488,flute,0,3761,フルート
1451190,white_wrist_cuffs,0,3759,白い手首カフス
442883,city_lights,0,3756,街の明かり
471821,debris,0,3755,デブリ
1738,figure,0,3751,形
1730,what,0,3748,何
460940,lily_pad,0,3745,スイレンの葉
386503,binoculars,0,3741,双眼鏡
15004,toy,0,3740,玩具
656916,animal_penis,0,3738,動物のペニス
447189,spitroast,0,3736,串焼き
722842,frilled_kimono,0,3734,フリル着物
1395493,eyepatch_bikini,0,3734,眼帯ビキニ
1308608,bag_charm,0,3733,バッグチャーム
438208,throwing,0,3733,投げる
1853327,bar_(place),0,3731,bar_(場所)
1319452,hand_on_another's_arm,0,3725,他人の腕に手を置く
1839475,chips_(food),0,3723,チップス（食べ物）
1400511,fur-trimmed_hood,0,3721,ファートリムフード
669594,bat_hair_ornament,0,3718,コウモリの髪飾り
2065896,diagonal-striped_clothes,0,3718,斜めストライプの服
1382349,goggles_on_headwear,0,3714,ゴーグルを頭に装着する
667185,burn_scar,0,3712,火傷跡
847095,sparkle_background,0,3709,キラキラ背景
580695,big_belly,0,3709,大きなお腹
656171,hand_on_another's_chest,0,3708,他人の胸に手を当てる
1277869,horned_headwear,0,3708,角のある帽子
856710,neck_tattoo,0,3708,首のタトゥー
1468130,paradis_military_uniform,0,3708,パラダイス軍服
4262,surreal,0,3707,シュール
461788,scowl,0,3701,しかめっ面
409293,open_dress,0,3700,オープンドレス
1408401,white_scrunchie,0,3699,白いシュシュ
514260,left-handed,0,3697,左利き
1304169,au_ra,0,3697,オーラ
455038,capri_pants,0,3695,カプリパンツ
476787,talons,0,3694,爪
1312757,bra_peek,0,3690,ブラジャーのピーク
475209,button_badge,0,3688,ボタンバッジ
1450243,weibo_logo,0,3687,微博ロゴ
378782,hiding,0,3683,隠蔽
13976,frying_pan,0,3683,フライパン
462213,peeing_self,0,3681,自慰行為
1504889,rudder_footwear,0,3674,ラダーフットウェア
653049,red_eyeliner,0,3670,赤いアイライナー
1417504,nanamori_school_uniform,0,3669,七森制服
404857,cupcake,0,3667,カップケーキ
480444,shouji,0,3667,障子
465450,trash_can,0,3667,ごみ箱
685091,hand_on_another's_back,0,3665,他人の背中に手を置く
378151,megaphone,0,3664,メガホン
1399079,holding_drink,0,3664,飲み物を持っている
380157,shovel,0,3660,シャベル
1636673,wiffle_gag,0,3659,ウィッフルギャグ
1455114,hair_tie_in_mouth,0,3657,口に髪を結ぶ
1407477,black_scrunchie,0,3656,ブラックシュシュ
12650,subtitled,0,3653,字幕付き
479397,white_headband,0,3653,白いヘッドバンド
1373025,blue-framed_eyewear,0,3649,青いフレームの眼鏡
411566,nightcap,0,3643,寝酒
540767,abstract_background,0,3640,抽象的な背景
4470,duel,0,3640,決闘
626084,bangs_pinned_back,0,3632,前髪を後ろにピンで留める
380265,skates,0,3631,スケート
403196,squirrel_tail,0,3627,リスのしっぽ
398608,hair_twirling,0,3623,髪をくるくる回す
513195,bird_on_head,0,3623,頭上の鳥
12326,owl,0,3617,フクロウ
425142,submerged,0,3617,水没した
2230,guro,0,3614,グロ
10624,exercise,0,3612,エクササイズ
1322674,latin_cross,0,3609,ラテンクロス
612379,bubble_tea,0,3609,バブルティー
1330167,american_flag_dress,0,3609,アメリカ国旗のドレス
1328271,layered_bikini,0,3608,レイヤードビキニ
1623670,diamond_button,0,3606,ダイヤモンドボタン
1413751,print_bowtie,0,3606,プリントボウタイ
1392360,black_camisole,0,3605,黒のキャミソール
384248,trefoil,0,3604,三つ葉
1304208,black_cardigan,0,3600,黒のカーディガン
508748,horn_bow,0,3594,角弓
460475,naked_sweater,0,3590,裸のセーター
2571,mochi,0,3584,餅
1291568,pink_apron,0,3584,ピンクのエプロン
1251054,okobo,0,3582,オコボ
592316,colored_pubic_hair,0,3581,色のついた陰毛
12721,gas_mask,0,3578,ガスマスク
5597,newspaper,0,3576,新聞
1384369,green_hairband,0,3576,緑のヘアバンド
1422860,two-tone_swimsuit,0,3574,ツートンカラーの水着
378810,grinding,0,3573,研削
1312906,rei_no_himo,0,3570,れいのひも
950553,yoga_pants,0,3570,ヨガパンツ
538859,kindergarten_uniform,0,3567,幼稚園の制服
2377,piano,0,3566,ピアノ
1314965,horizontal_pupils,0,3566,水平瞳孔
13273,stained_glass,0,3564,ステンドグラス
1427966,yellow_cardigan,0,3563,黄色のカーディガン
759492,wolf_boy,0,3561,狼少年
447824,doorway,0,3555,戸口
1365001,black_robe,0,3554,黒いローブ
1471518,horseshoe_ornament,0,3554,馬蹄飾り
462978,??,0,3553,??
1201870,prone_bone,0,3551,うつ伏せの骨
1579047,rabbit_pose,0,3550,ウサギのポーズ
828858,hand_over_own_mouth,0,3549,自分の口に手を当てる
1507443,sidelighting,0,3549,サイドライト
1925724,basketball_(object),0,3549,バスケットボール_(オブジェクト)
473217,green_bra,0,3547,グリーンブラ
8808,hallway,0,3547,廊下
480578,hagoromo,0,3547,羽衣
16978,writing,0,3546,書き込み
588534,in_box,0,3545,受信ボックス
1791866,holding_smoking_pipe,0,3545,喫煙パイプを持っている
405984,snot,0,3544,鼻水
4807,spill,0,3530,こぼれる
680046,carrying_person,0,3529,運ぶ人
486210,tie_clip,0,3526,タイクリップ
474988,speaker,0,3524,スピーカー
1270233,1koma,0,3523,1コマ
14861,chef_hat,0,3522,シェフの帽子
1379954,diffraction_spikes,0,3522,回折スパイク
491714,santa_dress,0,3520,サンタドレス
1472233,high-waist_shorts,0,3518,ハイウエストショートパンツ
473427,green_thighhighs,0,3516,緑のニーソックス
1425516,uranohoshi_school_uniform,0,3516,ウラノホシの制服
619145,orange_gloves,0,3515,オレンジの手袋
1403286,black_mask,0,3513,ブラックマスク
637971,heart_tattoo,0,3511,ハートタトゥー
1383796,rabbit_hood,0,3509,ウサギの頭
644051,aiming_at_viewer,0,3508,視聴者を狙う
2075860,lifting_another's_clothes,0,3508,他人の服を持ち上げる
484394,four-leaf_clover,0,3507,四つ葉のクローバー
548668,excalibur_(fate/stay_night),0,3507,エクスカリバー（フェイト/ステイナイト）
406895,tunic,0,3504,チュニック
4550,grenade,0,3490,手榴弾
514768,grey_sky,0,3489,グレースカイ
399829,magazine_cover,0,3488,雑誌の表紙
1342976,rabbit_print,0,3487,ウサギのプリント
379306,public_nudity,0,3487,公然わいせつ
471929,cum_on_stomach,0,3485,お腹に射精
1408498,japari_symbol,0,3482,ジャパリシンボル
663385,crossed_ankles,0,3480,足首を交差させる
1410099,purple_sleeves,0,3479,紫の袖
11381,frogtie,0,3478,カエル
453895,mechanical_parts,0,3478,機械部品
647907,dragon_print,0,3477,ドラゴンプリント
589610,spider_web_print,0,3476,蜘蛛の巣プリント
465416,sleeveless_sweater,0,3470,ノースリーブセーター
488487,ankle_socks,0,3469,アンクルソックス
602690,stuffed_cat,0,3469,ぬいぐるみ猫
567734,shikishi,0,3468,色紙
519804,black_lips,0,3468,ブラックリップス
385637,earbuds,0,3466,イヤホン
473206,grey_socks,0,3465,グレーソックス
469445,sleepwear,0,3465,寝間着
2025977,qingdai_guanmao,0,3461,青台関茂
402497,lotus,0,3460,蓮
5272,dice,0,3457,サイコロ
666648,mitsudomoe_(shape),0,3451,みつどもえ_(形)
682862,hand_on_another's_hip,0,3450,他人の腰に手を添える
3237,goldfish,0,3450,金魚
449458,bullpup,0,3447,ブルパップ
1372792,fox_boy,0,3447,キツネの男の子
688378,multi-tied_hair,0,3445,複数に結んだ髪
478568,medal,0,3444,メダル
530091,corruption,0,3442,腐敗
466613,slime_girl,0,3441,スライムガール
1976321,animal_ear_piercing,0,3434,動物の耳ピアス
1514281,shark_hair_ornament,0,3434,サメの髪飾り
490993,colored_tongue,0,3433,色のついた舌
484121,leg_lock,0,3432,レッグロック
540545,rod_of_remorse,0,3432,後悔の棒
10731,chainsaw,0,3431,チェーンソー
1283223,shibari_over_clothes,0,3431,衣服の上から縛る
502177,bird_girl,0,3431,鳥少女
1393855,holding_flag,0,3430,ホールディングフラグ
471357,treble_clef,0,3429,ト音記号
390685,darkness,0,3429,暗闇
1259682,ribbed_dress,0,3425,リブドレス
1335455,watson_cross,0,3424,ワトソンクロス
413033,gaping,0,3423,口を開けて
523488,flower_pot,0,3420,植木鉢
1448570,gold_earrings,0,3419,ゴールドイヤリング
378,cheese,0,3418,チーズ
1430633,two-tone_bikini,0,3417,ツートンビキニ
457141,lace_panties,0,3416,レースパンティー
1697967,tassel_hair_ornament,0,3413,タッセルの髪飾り
380355,chained,0,3411,鎖でつながれた
1554926,wide_spread_legs,0,3411,大きく脚を広げた
577161,in_tree,0,3410,インツリー
379713,bad_feet,0,3407,悪い足
557508,loose_belt,0,3407,緩いベルト
494802,on_shoulder,0,3407,肩の上
14111,candy_cane,0,3405,キャンディケイン
440796,triangle,0,3405,三角形
629659,food_on_head,0,3405,頭に食べ物
621930,mandarin_collar,0,3404,マンダリンカラー
539295,feather_hair,0,3403,羽毛
9335,5koma,0,3402,5コマ
615041,finger_to_cheek,0,3400,頬に指を当てる
433704,super_saiyan,0,3396,スーパーサイヤ人
531896,2020,0,3391,2020
540150,puckered_lips,0,3390,すぼめた唇
15201,soldier,0,3385,兵士
702200,sailor_bikini,0,3385,セーラービキニ
350,ramen,0,3382,拉麺
396737,striped_bra,0,3381,ストライプブラ
1402835,scene_reference,0,3380,シーン参照
1384365,orange_hairband,0,3380,オレンジ色のヘアバンド
572410,ankle_ribbon,0,3379,足首リボン
11433,nipple_rings,0,3378,ニップルリング
682638,flower_earrings,0,3378,花のイヤリング
15667,riding_crop,0,3376,乗馬用クロップ
407041,profanity,0,3376,冒涜
428664,embers,0,3376,残り火
2641,paint,0,3375,ペイント
1342770,strappy_heels,0,3375,ストラップヒール
505313,torn_sleeves,0,3373,破れた袖
1488457,grey_horns,0,3371,灰色の角
517255,plum_blossoms,0,3370,梅の花
670773,happy_valentine,0,3369,ハッピーバレンタイン
1901,orgy,0,3368,乱交
393166,bloom,0,3367,咲く
1438722,plunging_neckline,0,3366,プランジネックライン
487143,bamboo_forest,0,3365,竹林
458232,flats,0,3362,フラット
528325,red_pantyhose,0,3360,赤いパンスト
440956,fluffy,0,3358,ふわふわ
1394292,blue_serafuku,0,3357,ブルーセラフク
1402052,white_cloak,0,3357,白マント
709557,torn_bodysuit,0,3356,破れたボディスーツ
1762322,greyscale_with_colored_background,0,3354,グレースケール、色付き背景
613940,white_cat,0,3352,白猫
1280149,crescent_earrings,0,3351,三日月形のイヤリング
1318470,yellow_pupils,0,3351,黄色の瞳
1371098,purple_umbrella,0,3350,紫色の傘
1945860,drill_sidelocks,0,3347,ドリルサイドロック
667460,real_life_insert,0,3341,実生活の挿入
144057,harem_outfit,0,3341,ハーレム衣装
1315142,pink_scrunchie,0,3339,ピンクのシュシュ
6339,dusk,0,3338,夕暮れ
1481015,hands_in_opposite_sleeves,0,3335,反対側の袖に手を突っ込む
8796,electric_fan,0,3334,扇風機
1515727,strap_between_breasts,0,3332,胸の間にストラップ
458132,winged_hat,0,3331,翼のある帽子
526914,licking_finger,0,3330,指を舐める
7526,crotch_rope,0,3329,股縄
482791,tusks,0,3327,牙
470441,plastic_bag,0,3326,ビニール袋
